'sample interval','ax','ay','az','temp','EDA'
34,0.41998810,-1.01999178,-0.07004120,27.00006867,0.42506021
35,0.41998810,-1.01999178,-0.08003998,27.00006867,0.42506021
36,0.41998810,-1.01999178,-0.07004120,27.00006867,0.42506021
37,0.41998810,-1.01999178,-0.07004120,27.00006867,0.42506021
38,0.41998810,-1.01999178,-0.07004120,27.00006867,0.42408449
39,0.41998810,-1.01999178,-0.07004120,27.00006867,0.42000420
40,0.40997482,-1.01999178,-0.08003998,27.00006867,0.42506021
41,0.41998810,-1.01999178,-0.07004120,27.00006867,0.42106862
42,0.42995392,-1.02998885,-0.08003998,27.00006867,0.41902847
43,0.41998810,-1.02998885,-0.08003998,27.20000305,0.42106862
44,0.41998810,-1.01999178,-0.08003998,27.20000305,0.42506021
45,0.40997482,-1.01999178,-0.07004120,27.00006867,0.41902847
46,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41902847
47,0.41998810,-1.02998885,-0.08003998,27.20000305,0.41902847
48,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41902847
49,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
50,0.40997482,-1.01999178,-0.08003998,27.20000305,0.41902847
51,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
52,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41902847
53,0.41998810,-1.01999178,-0.07004120,27.00006867,0.41902847
54,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
55,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
56,0.41998810,-1.01999178,-0.08003998,27.00006867,0.41902847
57,0.41998810,-1.01999178,-0.07004120,27.00006867,0.41805275
58,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41805275
59,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41805275
60,0.41998810,-1.01999178,-0.07004120,27.00006867,0.41902847
61,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
62,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
63,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
64,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
65,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41902847
66,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41601260
67,0.40997482,-1.01999178,-0.07004120,27.20000305,0.41503688
68,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41202101
69,0.40997482,-1.01999178,-0.07004120,27.20000305,0.41308544
70,0.40997482,-1.02998885,-0.07004120,27.20000305,0.41308544
71,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41308544
72,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41308544
73,0.40997482,-1.01999178,-0.07004120,27.20000305,0.41308544
74,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41308544
75,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41202101
76,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41308544
77,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41202101
78,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41308544
79,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41308544
80,0.41998810,-1.01999178,-0.07004120,27.20000305,0.41308544
81,0.41998810,-1.01999178,-0.07004120,27.20000305,0.40900514
82,0.40997482,-1.01999178,-0.08003998,27.20000305,0.40900514
83,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41202101
84,0.41998810,-1.01999178,-0.08003998,27.20000305,0.41308544
85,0.41998810,-1.02998885,-0.07004120,27.20000305,0.41006957
86,0.42995392,-1.01999178,-0.08003998,27.40005188,0.41308544
87,0.41998810,-1.00999471,-0.09003876,27.20000305,0.40900514
88,0.41998810,-1.00999471,-0.09003876,27.20000305,0.41006957
89,0.42995392,-1.01999178,-0.08003998,27.20000305,0.40900514
90,0.42995392,-1.01999178,-0.08003998,27.20000305,0.41006957
91,0.41998810,-1.01999178,-0.09003876,27.20000305,0.41006957
92,0.42995392,-1.01999178,-0.09003876,27.20000305,0.41006957
93,0.42995392,-1.01999178,-0.08003998,27.20000305,0.41006957
94,0.42995392,-1.01999178,-0.08003998,27.20000305,0.41006957
95,0.41998810,-1.01999178,-0.08003998,27.20000305,0.40900514
96,0.42995392,-1.01999178,-0.09003876,27.40005188,0.41006957
97,0.42995392,-1.01999178,-0.09003876,27.20000305,0.41006957
98,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40705370
99,0.41998810,-1.01999178,-0.09003876,27.20000305,0.40705370
100,0.42995392,-1.01999178,-0.08003998,27.20000305,0.41006957
101,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40705370
102,0.42995392,-1.01999178,-0.08003998,27.20000305,0.40705370
103,0.42995392,-1.01999178,-0.07004120,27.40005188,0.40705370
104,0.41998810,-1.01999178,-0.08003998,27.40005188,0.40705370
105,0.42995392,-1.01999178,-0.09003876,27.20000305,0.40705370
106,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40705370
107,0.42995392,-1.00999471,-0.08003998,27.20000305,0.40705370
108,0.42995392,-1.01999178,-0.08003998,27.20000305,0.40607797
109,0.42995392,-1.01999178,-0.08003998,27.20000305,0.40705370
110,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40607797
111,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40705370
112,0.42995392,-1.01999178,-0.08003998,27.20000305,0.40705370
113,0.43996719,-1.01999178,-0.08003998,27.20000305,0.40607797
114,0.41998810,-1.00999471,-0.08003998,27.40005188,0.40607797
115,0.43996719,-1.00999471,-0.08003998,27.40005188,0.40607797
116,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40306211
117,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40705370
118,0.43996719,-1.01999178,-0.08003998,27.40005188,0.40705370
119,0.43996719,-1.01999178,-0.08003998,27.40005188,0.40705370
120,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40705370
121,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40208638
122,0.42995392,-1.00999471,-0.07004120,27.40005188,0.40705370
123,0.41998810,-1.01999178,-0.08003998,27.40005188,0.40705370
124,0.41998810,-1.01999178,-0.08003998,27.40005188,0.40705370
125,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40306211
126,0.42995392,-1.01999178,-0.07004120,27.40005188,0.40705370
127,0.42995392,-1.01999178,-0.07004120,27.40005188,0.40306211
128,0.42995392,-1.01999178,-0.08003998,27.40005188,0.40208638
129,0.43996719,-1.01999178,-0.08003998,27.40005188,0.40102196
130,0.44998047,-1.02998885,-0.08003998,27.40005188,0.40004624
131,0.43996719,-1.02998885,-0.08003998,27.40005188,0.40306211
132,0.42995392,-1.01999178,-0.09003876,27.40005188,0.40306211
133,0.40997482,-1.00999471,-0.07004120,27.40005188,0.40705370
134,0.40997482,-1.01999178,-0.08003998,27.40005188,0.40306211
135,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40705370
136,0.41998810,-1.01999178,-0.08003998,27.40005188,0.40306211
137,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40705370
138,0.40997482,-1.01999178,-0.08003998,27.40005188,0.40306211
139,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
140,0.41998810,-1.01999178,-0.08003998,27.40005188,0.40306211
141,0.41998810,-1.02998885,-0.08003998,27.40005188,0.40306211
142,0.41998810,-1.01999178,-0.08003998,27.40005188,0.40102196
143,0.40997482,-1.01999178,-0.07004120,27.40005188,0.40705370
144,0.40997482,-1.00999471,-0.07004120,27.40005188,0.40102196
145,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
146,0.40997482,-1.01999178,-0.07004120,27.40005188,0.40102196
147,0.41998810,-1.01999178,-0.08003998,27.40005188,0.40306211
148,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40004624
149,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
150,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40004624
151,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
152,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40004624
153,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
154,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
155,0.40997482,-1.01999178,-0.07004120,27.40005188,0.40102196
156,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
157,0.40997482,-1.01999178,-0.06004242,27.40005188,0.40102196
158,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
159,0.41998810,-1.01999178,-0.07004120,27.60010071,0.40102196
160,0.41998810,-1.01999178,-0.07004120,27.60010071,0.40102196
161,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
162,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
163,0.40997482,-1.01999178,-0.07004120,27.60010071,0.40102196
164,0.40997482,-1.01999178,-0.07004120,27.40005188,0.40102196
165,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
166,0.41998810,-1.01999178,-0.07004120,27.60010071,0.40102196
167,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40004624
168,0.41998810,-1.01999178,-0.07004120,27.40005188,0.40102196
169,0.40997482,-1.01999178,-0.07004120,27.40005188,0.40102196
170,0.41998810,-1.01999178,-0.07004120,27.60010071,0.40102196
171,0.40997482,-1.01999178,-0.07004120,27.60010071,0.40004624
172,0.40997482,-1.01999178,-0.07004120,27.60010071,0.39907051
173,0.40997482,-1.01999178,-0.07004120,27.60010071,0.40102196
174,0.41998810,-1.01999178,-0.08003998,27.60010071,0.39907051
175,0.40997482,-1.01999178,-0.08003998,27.60010071,0.40102196
176,0.41998810,-1.01999178,-0.07004120,27.60010071,0.39507892
177,0.41998810,-1.01999178,-0.07004120,27.60010071,0.39800609
178,0.41998810,-1.01999178,-0.07004120,27.60010071,0.39907051
179,0.40997482,-1.01999178,-0.07004120,27.60010071,0.39507892
180,0.40997482,-1.01999178,-0.09003876,27.60010071,0.39507892
181,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
182,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
183,0.40997482,-1.00999471,-0.08003998,27.60010071,0.39507892
184,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
185,0.41998810,-1.01999178,-0.07004120,27.60010071,0.39507892
186,0.40997482,-1.01999178,-0.09003876,27.60010071,0.39507892
187,0.42995392,-1.02998885,-0.09003876,27.60010071,0.39507892
188,0.40997482,-1.01999178,-0.07004120,27.60010071,0.39507892
189,0.41998810,-1.01999178,-0.09003876,27.60010071,0.39401450
190,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
191,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
192,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
193,0.40997482,-1.01999178,-0.09003876,27.60010071,0.39507892
194,0.41998810,-1.01999178,-0.08003998,27.60010071,0.39507892
195,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39401450
196,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
197,0.40997482,-1.00999471,-0.08003998,27.60010071,0.39401450
198,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
199,0.41998810,-1.01999178,-0.08003998,27.60010071,0.39507892
200,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
201,0.41998810,-1.01999178,-0.08003998,27.60010071,0.39401450
202,0.40997482,-1.02998885,-0.08003998,27.60010071,0.39303877
203,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39507892
204,0.40997482,-1.01999178,-0.08003998,27.60010071,0.39303877
205,0.41998810,-1.01999178,-0.08003998,27.60010071,0.39303877
206,0.41998810,-1.01999178,-0.08003998,27.60010071,0.38904718
207,0.40997482,-1.01999178,-0.08003998,27.60010071,0.38904718
208,0.40997482,-1.01999178,-0.08003998,27.60010071,0.38904718
209,0.40997482,-1.01999178,-0.08003998,27.60010071,0.38904718
210,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38904718
211,0.41998810,-1.01999178,-0.08003998,27.60010071,0.38904718
212,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
213,0.39996155,-1.00999471,-0.07004120,27.60010071,0.38904718
214,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
215,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38904718
216,0.41998810,-1.01999178,-0.08003998,27.60010071,0.38904718
217,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
218,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
219,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
220,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38904718
221,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38904718
222,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38904718
223,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
224,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38904718
225,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
226,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
227,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38904718
228,0.40997482,-1.01999178,-0.08003998,27.90005951,0.38904718
229,0.41998810,-1.01999178,-0.08003998,27.60010071,0.38904718
230,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38904718
231,0.40997482,-1.01999178,-0.08003998,27.90005951,0.38904718
232,0.41998810,-1.01999178,-0.08003998,27.60010071,0.38904718
233,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38603131
234,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38904718
235,0.41998810,-1.01999178,-0.08003998,27.90005951,0.38904718
236,0.41998810,-1.01999178,-0.07004120,27.60010071,0.38807146
237,0.40997482,-1.01999178,-0.08003998,27.60010071,0.38904718
238,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38603131
239,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38603131
240,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38603131
241,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38603131
242,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38904718
243,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38603131
244,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38603131
245,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38603131
246,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38603131
247,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38603131
248,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38603131
249,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38301544
250,0.40997482,-1.01999178,-0.07004120,27.60010071,0.38603131
251,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38301544
252,0.39996155,-1.01999178,-0.07004120,27.90005951,0.38301544
253,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38203972
254,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
255,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38603131
256,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38203972
257,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
258,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
259,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
260,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
261,0.40997482,-1.01999178,-0.06004242,27.90005951,0.38301544
262,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
263,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
264,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38203972
265,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
266,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
267,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38301544
268,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
269,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38301544
270,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
271,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
272,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
273,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
274,0.41998810,-1.01999178,-0.07004120,27.90005951,0.38301544
275,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
276,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
277,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38008827
278,0.40997482,-1.01999178,-0.06004242,27.90005951,0.38203972
279,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38203972
280,0.40997482,-1.01999178,-0.07004120,27.90005951,0.38301544
281,0.40997482,-1.02998885,-0.07004120,27.90005951,0.38301544
282,0.40997482,-1.02998885,-0.07004120,27.90005951,0.38106400
283,0.40997482,-1.01999178,-0.06004242,27.90005951,0.38301544
284,0.39996155,-1.01999178,-0.07004120,27.90005951,0.38106400
285,0.40997482,-1.01999178,-0.07004120,28.10010834,0.38301544
286,0.40997482,-1.01999178,-0.06004242,27.90005951,0.38008827
287,0.40997482,-1.02998885,-0.07004120,27.90005951,0.38008827
288,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
289,0.41998810,-1.01999178,-0.07004120,27.90005951,0.37804813
290,0.40997482,-1.01999178,-0.07004120,27.90005951,0.37804813
291,0.40997482,-1.01999178,-0.07004120,27.90005951,0.37804813
292,0.40997482,-1.02998885,-0.07004120,28.10010834,0.37804813
293,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
294,0.40997482,-1.01999178,-0.07004120,27.90005951,0.37804813
295,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37707241
296,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
297,0.40997482,-1.01999178,-0.07004120,27.90005951,0.37804813
298,0.41998810,-1.02998885,-0.08003998,27.90005951,0.37804813
299,0.40997482,-1.02998885,-0.07004120,27.90005951,0.38008827
300,0.39996155,-1.01999178,-0.07004120,28.10010834,0.37804813
301,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
302,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
303,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
304,0.40997482,-1.01999178,-0.07004120,27.90005951,0.37804813
305,0.39996155,-1.01999178,-0.07004120,27.90005951,0.37804813
306,0.40997482,-1.01999178,-0.07004120,27.90005951,0.37804813
307,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
308,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
309,0.40997482,-1.02998885,-0.07004120,28.10010834,0.37804813
310,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
311,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
312,0.40997482,-1.01999178,-0.07004120,27.90005951,0.37804813
313,0.40997482,-1.01999178,-0.08003998,28.10010834,0.37707241
314,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
315,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
316,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
317,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
318,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
319,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
320,0.41998810,-1.01999178,-0.07004120,28.10010834,0.37804813
321,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
322,0.39996155,-1.01999178,-0.07004120,28.10010834,0.37804813
323,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
324,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
325,0.39996155,-1.01999178,-0.07004120,28.10010834,0.37804813
326,0.40997482,-1.02998885,-0.07004120,28.10010834,0.37804813
327,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
328,0.40997482,-1.02998885,-0.07004120,28.10010834,0.37707241
329,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
330,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
331,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
332,0.40997482,-1.01999178,-0.06004242,28.10010834,0.37707241
333,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
334,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
335,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37707241
336,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
337,0.39996155,-1.01999178,-0.07004120,28.10010834,0.37804813
338,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37503226
339,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37405654
340,0.39996155,-1.01999178,-0.07004120,28.10010834,0.37804813
341,0.40997482,-1.01999178,-0.06004242,28.10010834,0.37804813
342,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
343,0.40997482,-1.02998885,-0.07004120,28.10010834,0.37503226
344,0.40997482,-1.02998885,-0.07004120,28.10010834,0.37707241
345,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
346,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37405654
347,0.39996155,-1.01999178,-0.07004120,28.10010834,0.37804813
348,0.39996155,-1.01999178,-0.07004120,28.30004273,0.37804813
349,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37201639
350,0.40997482,-1.01999178,-0.06004242,28.30004273,0.37503226
351,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37503226
352,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37201639
353,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
354,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37503226
355,0.40997482,-1.02998885,-0.07004120,28.30004273,0.37201639
356,0.40997482,-1.01999178,-0.06004242,28.10010834,0.37804813
357,0.40997482,-1.01999178,-0.06004242,28.30004273,0.37201639
358,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37804813
359,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37201639
360,0.40997482,-1.01999178,-0.07004120,28.30004273,0.37503226
361,0.40997482,-1.01999178,-0.07004120,28.30004273,0.37503226
362,0.39996155,-1.01999178,-0.07004120,28.10010834,0.37503226
363,0.39996155,-1.01999178,-0.07004120,28.30004273,0.37503226
364,0.40997482,-1.01999178,-0.07004120,28.30004273,0.37503226
365,0.40997482,-1.01999178,-0.07004120,28.30004273,0.37201639
366,0.39996155,-1.01999178,-0.07004120,28.30004273,0.37201639
367,0.40997482,-1.01999178,-0.07004120,28.30004273,0.37503226
368,0.40997482,-1.01999178,-0.07004120,28.10010834,0.37503226
369,0.40997482,-1.02998885,-0.07004120,28.30004273,0.37201639
370,0.39996155,-1.02998885,-0.07004120,28.30004273,0.37201639
371,0.40997482,-1.01999178,-0.07004120,28.50009156,0.37503226
372,0.40997482,-1.01999178,-0.07004120,28.50009156,0.37201639
373,0.39996155,-1.01999178,-0.08003998,28.50009156,0.37405654
374,0.39996155,-1.01999178,-0.08003998,28.50009156,0.37405654
375,0.39996155,-1.01999178,-0.07004120,28.30004273,0.37405654
376,0.40997482,-1.01999178,-0.07004120,28.30004273,0.37201639
377,0.40997482,-1.02998885,-0.08003998,28.30004273,0.37201639
378,0.39996155,-1.02998885,-0.07004120,28.30004273,0.37503226
379,0.39996155,-1.02998885,-0.08003998,28.30004273,0.37201639
380,0.40997482,-1.02998885,-0.09003876,28.30004273,0.37405654
381,0.39996155,-1.01999178,-0.08003998,28.30004273,0.37201639
382,0.39996155,-1.01999178,-0.07004120,28.30004273,0.37503226
383,0.39996155,-1.01999178,-0.09003876,28.10010834,0.37405654
384,0.40997482,-1.01999178,-0.08003998,28.30004273,0.37503226
385,0.40997482,-1.01999178,-0.08003998,28.30004273,0.37503226
386,0.40997482,-1.01999178,-0.07004120,28.30004273,0.37405654
387,0.40997482,-1.02998885,-0.09003876,28.30004273,0.37201639
388,0.39996155,-1.01999178,-0.09003876,28.30004273,0.37503226
389,0.40997482,-1.02998885,-0.08003998,28.30004273,0.37201639
390,0.40997482,-1.02998885,-0.09003876,28.30004273,0.37201639
391,0.39996155,-1.01999178,-0.09003876,28.30004273,0.37201639
392,0.39996155,-1.01999178,-0.09003876,28.30004273,0.37201639
393,0.39996155,-1.01999178,-0.09003876,28.30004273,0.37201639
394,0.40997482,-1.01999178,-0.09003876,28.30004273,0.37201639
395,0.40997482,-1.01999178,-0.09003876,28.30004273,0.37503226
396,0.40997482,-1.01999178,-0.08003998,28.30004273,0.37201639
397,0.40997482,-1.01999178,-0.09003876,28.30004273,0.37503226
398,0.39996155,-1.01999178,-0.08003998,28.30004273,0.37201639
399,0.40997482,-1.01999178,-0.09003876,28.30004273,0.37503226
400,0.40997482,-1.01999178,-0.09003876,28.30004273,0.37104067
401,0.39996155,-1.02998885,-0.09003876,28.30004273,0.37201639
402,0.40997482,-1.01999178,-0.09003876,28.30004273,0.37804813
403,0.40997482,-1.01999178,-0.08003998,28.30004273,0.37201639
404,0.39996155,-1.01999178,-0.08003998,28.30004273,0.37201639
405,0.39996155,-1.01999178,-0.08003998,28.30004273,0.37104067
406,0.39996155,-1.01999178,-0.08003998,28.30004273,0.37405654
407,0.40997482,-1.01999178,-0.08003998,28.30004273,0.37503226
408,0.39996155,-1.01999178,-0.08003998,28.30004273,0.37201639
