'sample interval','ax','ay','az','temp','EDA'
73,0.48997711,-0.99998535,0.00000000,27.20000763,3.36608393
74,0.48997711,-0.99998535,0.00000000,27.20000763,3.36608393
75,0.48997711,-0.99998535,0.00000000,27.20000763,3.39505380
76,0.47996582,-0.99998535,0.00000000,27.20000763,3.39505380
77,0.48997711,-0.99998535,0.00000000,27.20000763,3.42501334
78,0.48997711,-0.99998535,0.00000000,27.20000763,3.43005158
79,0.49998840,-1.00996857,0.00000000,27.40005646,3.45506284
80,0.43999268,-0.98996673,0.00995666,27.40005646,3.46100076
81,0.43001740,-0.98996673,0.01995758,27.40005646,3.46100076
82,0.42000610,-0.99998535,0.00000000,27.40005646,3.46100076
83,0.45997925,-1.00996857,0.00000000,27.40005646,3.46100076
84,0.43999268,-0.99998535,0.01995758,27.40005646,3.46100076
85,0.44996796,-0.98996673,0.00000000,27.40005646,3.46100076
86,0.47996582,-0.99998535,0.02995849,27.40005646,3.46100076
87,0.45997925,-1.01998718,0.00995666,27.40005646,3.46100076
88,0.45997925,-1.00996857,0.00995666,27.40005646,3.46100076
89,0.45997925,-1.00996857,0.00000000,27.40005646,3.46100076
90,0.46999054,-0.99998535,0.01995758,27.40005646,3.46100076
91,0.45997925,-0.99998535,0.01995758,27.40005646,3.46100076
92,0.46999054,-0.99998535,0.00995666,27.20000763,3.46100076
93,0.45997925,-0.99998535,0.00995666,27.40005646,3.46100076
94,0.45997925,-0.99998535,0.00000000,27.20000763,3.45506284
95,0.48997711,-0.99998535,0.00000000,27.40005646,3.46100076
96,0.48997711,-0.99998535,0.00000000,27.40005646,3.45506284
97,0.48997711,-0.99998535,0.00000000,27.40005646,3.43005158
98,0.48997711,-0.99998535,-0.01000092,27.40005646,3.45506284
99,0.49998840,-0.99998535,-0.01000092,27.40005646,3.45002460
100,0.48997711,-0.99998535,0.01995758,27.40005646,3.45506284
101,0.47996582,-0.99998535,0.00000000,27.40005646,3.43005158
102,0.50999969,-1.01998718,-0.02000183,27.40005646,3.46100076
103,0.46999054,-0.99998535,-0.02000183,27.40005646,3.45506284
104,0.48997711,-0.99998535,0.00000000,27.40005646,3.45506284
105,0.49998840,-0.99998535,0.00000000,27.40005646,3.45506284
106,0.48997711,-0.99998535,0.00000000,27.40005646,3.45506284
107,0.48997711,-0.99998535,-0.01000092,27.40005646,3.43005158
108,0.49998840,-0.99998535,-0.01000092,27.40005646,3.43005158
109,0.49998840,-0.99998535,0.00000000,27.40005646,3.46100076
110,0.51997497,-0.99998535,0.00000000,27.40005646,3.45506284
111,0.50999969,-0.99998535,0.00000000,27.40005646,3.43607947
112,0.50999969,-0.99998535,-0.01000092,27.40005646,3.46100076
113,0.49998840,-0.99998535,-0.01000092,27.40005646,3.46100076
114,0.50999969,-0.99998535,-0.01000092,27.40005646,3.46100076
115,0.50999969,-0.99998535,0.00000000,27.40005646,3.46100076
116,0.51997497,-0.98996673,0.00000000,27.40005646,3.46100076
117,0.50999969,-0.99998535,0.00000000,27.40005646,3.46100076
118,0.50999969,-0.98996673,-0.01000092,27.40005646,3.46100076
119,0.50999969,-0.98996673,-0.01000092,27.40005646,3.46100076
120,0.52998627,-0.99998535,0.00000000,27.40005646,3.46100076
121,0.51997497,-0.98996673,0.00000000,27.40005646,3.46100076
122,0.52998627,-0.98996673,-0.02000183,27.40005646,3.46100076
123,0.51997497,-0.98996673,-0.03000275,27.40005646,3.46100076
124,0.51997497,-0.98996673,-0.02000183,27.40005646,3.46100076
125,0.52998627,-0.99998535,-0.01000092,27.40005646,3.46100076
126,0.51997497,-0.98996673,0.00000000,27.40005646,3.46100076
127,0.52998627,-0.98996673,-0.01000092,27.40005646,3.46100076
128,0.52998627,-0.98996673,-0.02000183,27.40005646,3.46100076
129,0.50999969,-0.98996673,-0.02000183,27.40005646,3.46100076
130,0.52998627,-0.98996673,-0.01000092,27.40005646,3.46100076
131,0.52998627,-0.98996673,0.00000000,27.40005646,3.46100076
132,0.51997497,-0.98996673,-0.01000092,27.40005646,3.46100076
133,0.51997497,-0.98996673,-0.01000092,27.40005646,3.46100076
134,0.51997497,-0.98996673,-0.01000092,27.40005646,3.46100076
135,0.53999756,-0.98996673,-0.01000092,27.40005646,3.46100076
136,0.52998627,-0.98996673,0.00000000,27.40005646,3.46100076
137,0.52998627,-0.98996673,-0.01000092,27.40005646,3.46100076
138,0.52998627,-0.98996673,-0.01000092,27.40005646,3.46100076
139,0.51997497,-0.98996673,-0.01000092,27.40005646,3.46100076
140,0.52998627,-0.98996673,-0.01000092,27.40005646,3.46100076
141,0.53999756,-0.98996673,0.00000000,27.40005646,3.48601202
142,0.53999756,-0.98996673,0.00000000,27.40005646,3.48601202
143,0.52998627,-0.98996673,-0.01000092,27.60010529,3.46100076
144,0.51997497,-0.98996673,-0.01000092,27.60010529,3.46100076
145,0.50999969,-0.98996673,0.00000000,27.40005646,3.48601202
146,0.50999969,-1.02997040,0.00000000,27.40005646,3.48601202
147,0.43001740,-1.16000000,0.00000000,27.40005646,3.46100076
148,0.31002594,-1.00996857,0.12996765,27.40005646,3.46100076
149,0.28002808,-0.80998566,0.10996582,27.40005646,3.46100076
150,0.74998260,-0.89997620,0.04996033,27.40005646,3.46100076
151,0.79996704,-0.72997833,0.14996948,27.60010529,3.46100076
152,0.83997620,-0.77996521,0.09996490,27.40005646,3.46100076
153,0.99997681,-0.79996704,0.06996216,27.60010529,3.46100076
154,1.15997742,-0.63998779,0.09996490,27.60010529,3.43005158
155,0.85999878,-0.69999329,0.08996399,27.60010529,3.43607947
156,0.91999451,-0.69999329,0.09996490,27.60010529,3.46100076
157,0.92996979,-0.69999329,0.10996582,27.60010529,3.46100076
158,0.91999451,-0.69999329,0.12996765,27.60010529,3.46100076
159,0.90998321,-0.71999512,0.10996582,27.60010529,3.45506284
160,0.90998321,-0.71999512,0.10996582,27.60010529,3.45506284
161,0.88999664,-0.71999512,0.10996582,27.40005646,3.45506284
162,0.89997192,-0.71999512,0.11996673,27.40005646,3.46100076
163,0.90998321,-0.72997833,0.11996673,27.40005646,3.45506284
164,0.90998321,-0.72997833,0.09996490,27.60010529,3.45506284
165,0.89997192,-0.73999695,0.10996582,27.60010529,3.45506284
166,0.88999664,-0.72997833,0.10996582,27.60010529,3.45506284
167,0.88999664,-0.72997833,0.10996582,27.40005646,3.45506284
168,0.87998535,-0.72997833,0.11996673,27.60010529,3.45506284
169,0.89997192,-0.72997833,0.10996582,27.60010529,3.43005158
170,0.87998535,-0.72997833,0.10996582,27.60010529,3.46100076
171,0.88999664,-0.72997833,0.11996673,27.60010529,3.43005158
172,0.88999664,-0.72997833,0.12996765,27.60010529,3.45506284
173,0.88999664,-0.73999695,0.11996673,27.60010529,3.45506284
174,0.88999664,-0.72997833,0.11996673,27.60010529,3.43005158
175,0.89997192,-0.72997833,0.11996673,27.60010529,3.45506284
176,0.89997192,-0.73999695,0.11996673,27.60010529,3.45506284
177,0.88999664,-0.72997833,0.12996765,27.40005646,3.45506284
178,0.88999664,-0.73999695,0.11996673,27.60010529,3.45506284
179,0.89997192,-0.73999695,0.11996673,27.60010529,3.45506284
180,0.88999664,-0.73999695,0.10996582,27.60010529,3.45506284
181,0.88999664,-0.72997833,0.12996765,27.60010529,3.43005158
182,0.89997192,-0.73999695,0.11996673,27.60010529,3.43005158
183,0.88999664,-0.73999695,0.10996582,27.60010529,3.45506284
184,0.88999664,-0.73999695,0.10996582,27.60010529,3.43005158
185,0.88999664,-0.73999695,0.10996582,27.60010529,3.43005158
186,0.88999664,-0.73999695,0.10996582,27.60010529,3.43005158
187,0.88999664,-0.73999695,0.10996582,27.60010529,3.43005158
188,0.88999664,-0.73999695,0.10996582,27.60010529,3.43005158
189,0.87998535,-0.73999695,0.10996582,27.60010529,3.43005158
190,0.88999664,-0.73999695,0.10996582,27.60010529,3.43005158
191,0.87998535,-0.73999695,0.10996582,27.60010529,3.43005158
192,0.88999664,-0.74998016,0.10996582,27.60010529,3.42501334
193,0.87998535,-0.73999695,0.10996582,27.60010529,3.43005158
194,0.88999664,-0.74998016,0.10996582,27.60010529,3.43005158
195,0.87998535,-0.73999695,0.10996582,27.60010529,3.42501334
196,0.88999664,-0.74998016,0.11996673,27.60010529,3.42501334
197,0.88999664,-0.74998016,0.11996673,27.60010529,3.42501334
198,0.86997406,-0.74998016,0.11996673,27.60010529,3.42501334
199,0.88999664,-0.74998016,0.11996673,27.60010529,3.42501334
200,0.87998535,-0.74998016,0.11996673,27.60010529,3.43005158
201,0.88999664,-0.74998016,0.11996673,27.60010529,3.42501334
202,0.88999664,-0.73999695,0.11996673,27.60010529,3.42501334
203,0.87998535,-0.73999695,0.12996765,27.60010529,3.42501334
204,0.88999664,-0.74998016,0.12996765,27.60010529,3.43005158
205,0.88999664,-0.74998016,0.12996765,27.60010529,3.43005158
206,0.87998535,-0.73999695,0.12996765,27.60010529,3.43005158
207,0.87998535,-0.73999695,0.12996765,27.60010529,3.43005158
208,0.88999664,-0.74998016,0.12996765,27.60010529,3.43005158
209,0.86997406,-0.74998016,0.12996765,27.60010529,3.43005158
210,0.86997406,-0.74998016,0.12996765,27.60010529,3.45506284
211,0.87998535,-0.74998016,0.11996673,27.60010529,3.43005158
212,0.86997406,-0.74998016,0.12996765,27.60010529,3.45506284
213,0.87998535,-0.74998016,0.11996673,27.60010529,3.46100076
214,0.86997406,-0.74998016,0.11996673,27.60010529,3.46100076
215,0.87998535,-0.74998016,0.11996673,27.60010529,3.46100076
216,0.86997406,-0.74998016,0.11996673,27.60010529,3.46100076
217,0.86997406,-0.75999878,0.12996765,27.60010529,3.46100076
218,0.86997406,-0.74998016,0.11996673,27.60010529,3.46100076
219,0.87998535,-0.75999878,0.11996673,27.60010529,3.46100076
220,0.86997406,-0.74998016,0.11996673,27.60010529,3.46100076
221,0.86997406,-0.75999878,0.12996765,27.60010529,3.46100076
222,0.86997406,-0.74998016,0.11996673,27.60010529,3.46100076
223,0.86997406,-0.74998016,0.12996765,27.60010529,3.46100076
224,0.86997406,-0.74998016,0.11996673,27.60010529,3.46100076
225,0.86997406,-0.74998016,0.12996765,27.60010529,3.46100076
226,0.87998535,-0.75999878,0.12996765,27.60010529,3.48601202
227,0.86997406,-0.74998016,0.12996765,27.90007324,3.48601202
228,0.86997406,-0.75999878,0.12996765,27.90007324,3.49105026
229,0.86997406,-0.74998016,0.12996765,27.60010529,3.51606153
230,0.86997406,-0.75999878,0.12996765,27.60010529,3.52208942
231,0.86997406,-0.74998016,0.11996673,27.60010529,3.52208942
232,0.87998535,-0.75999878,0.12996765,27.60010529,3.52208942
233,0.86997406,-0.74998016,0.12996765,27.60010529,3.54800037
234,0.86997406,-0.75999878,0.12996765,27.90007324,3.54800037
235,0.86997406,-0.74998016,0.12996765,27.60010529,3.54800037
236,0.86997406,-0.74998016,0.12996765,27.90007324,3.55303861
237,0.86997406,-0.74998016,0.12996765,27.60010529,3.55303861
238,0.86997406,-0.75999878,0.12996765,27.60010529,3.55303861
239,0.86997406,-0.75999878,0.12996765,27.90007324,3.55303861
240,0.87998535,-0.74998016,0.11996673,27.90007324,3.55303861
241,0.86997406,-0.74998016,0.11996673,27.90007324,3.55303861
242,0.86997406,-0.74998016,0.12996765,27.90007324,3.57903952
243,0.87998535,-0.75999878,0.12996765,27.90007324,3.57903952
244,0.86997406,-0.75999878,0.11996673,27.90007324,3.57903952
245,0.86997406,-0.74998016,0.12996765,27.90007324,3.57903952
246,0.86997406,-0.75999878,0.11996673,27.90007324,3.57903952
247,0.86997406,-0.74998016,0.11996673,27.90007324,3.57903952
248,0.86997406,-0.74998016,0.11996673,27.90007324,3.57903952
249,0.86997406,-0.74998016,0.12996765,27.90007324,3.57903952
250,0.86997406,-0.75999878,0.11996673,27.90007324,3.57903952
251,0.86997406,-0.74998016,0.12996765,27.90007324,3.58506742
252,0.86997406,-0.74998016,0.12996765,27.90007324,3.61106833
253,0.86997406,-0.75999878,0.12996765,27.90007324,3.61106833
254,0.86997406,-0.74998016,0.12996765,27.90007324,3.61106833
255,0.86997406,-0.74998016,0.12996765,27.90007324,3.58506742
256,0.85999878,-0.74998016,0.12996765,27.90007324,3.61106833
257,0.85999878,-0.74998016,0.12996765,27.90007324,3.58506742
258,0.86997406,-0.75999878,0.12996765,27.90007324,3.58506742
259,0.85999878,-0.74998016,0.12996765,27.90007324,3.57903952
260,0.86997406,-0.74998016,0.12996765,27.90007324,3.58506742
261,0.86997406,-0.74998016,0.12996765,27.90007324,3.58506742
262,0.86997406,-0.74998016,0.12996765,27.90007324,3.57903952
263,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
264,0.86997406,-0.75999878,0.13996857,27.90007324,3.57903952
265,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
266,0.86997406,-0.74998016,0.12996765,27.90007324,3.57903952
267,0.86997406,-0.74998016,0.12996765,27.90007324,3.57903952
268,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
269,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
270,0.85999878,-0.75999878,0.12996765,27.90007324,3.57903952
271,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
272,0.86997406,-0.75999878,0.11996673,27.90007324,3.57903952
273,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
274,0.85999878,-0.75999878,0.12996765,27.90007324,3.57903952
275,0.85999878,-0.75999878,0.12996765,27.90007324,3.55303861
276,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
277,0.86997406,-0.74998016,0.11996673,27.90007324,3.57903952
278,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
279,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
280,0.86997406,-0.75999878,0.12996765,27.90007324,3.57903952
281,0.86997406,-0.75999878,0.12996765,27.90007324,3.58506742
282,0.86997406,-0.75999878,0.12996765,27.90007324,3.58506742
283,0.86997406,-0.75999878,0.12996765,27.90007324,3.61106833
284,0.85999878,-0.74998016,0.13996857,27.90007324,3.64300717
285,0.85999878,-0.74998016,0.12996765,27.90007324,3.64903507
286,0.86997406,-0.74998016,0.12996765,27.90007324,3.64903507
287,0.86997406,-0.75999878,0.12996765,27.90007324,3.64903507
288,0.86997406,-0.74998016,0.12996765,27.90007324,3.67602564
289,0.86997406,-0.75999878,0.12996765,27.90007324,3.70904410
290,0.86997406,-0.74998016,0.12996765,27.90007324,3.70904410
291,0.86997406,-0.75999878,0.12996765,27.90007324,3.70904410
292,0.86997406,-0.74998016,0.12996765,27.90007324,3.70904410
293,0.86997406,-0.75999878,0.12996765,27.90007324,3.70904410
294,0.86997406,-0.75999878,0.12996765,27.90007324,3.71507199
295,0.86997406,-0.75999878,0.12996765,27.90007324,3.70904410
296,0.86997406,-0.75999878,0.11996673,27.90007324,3.70904410
297,0.85999878,-0.75999878,0.11996673,27.90007324,3.70904410
298,0.86997406,-0.74998016,0.11996673,27.90007324,3.70904410
299,0.86997406,-0.74998016,0.11996673,27.90007324,3.70904410
300,0.85999878,-0.75999878,0.12996765,27.90007324,3.70904410
301,0.86997406,-0.75999878,0.12996765,27.90007324,3.70301621
302,0.86997406,-0.75999878,0.12996765,27.90007324,3.70301621
303,0.86997406,-0.75999878,0.12996765,28.10001679,3.67602564
304,0.86997406,-0.75999878,0.12996765,27.90007324,3.67602564
305,0.86997406,-0.75999878,0.12996765,27.90007324,3.67602564
306,0.85999878,-0.74998016,0.12996765,27.90007324,3.67602564
307,0.86997406,-0.74998016,0.12996765,27.90007324,3.67602564
308,0.86997406,-0.75999878,0.12996765,27.90007324,3.67602564
309,0.86997406,-0.74998016,0.13996857,27.90007324,3.67602564
310,0.86997406,-0.75999878,0.13996857,27.90007324,3.64903507
311,0.86997406,-0.75999878,0.12996765,27.90007324,3.64903507
312,0.86997406,-0.75999878,0.12996765,27.90007324,3.67602564
313,0.86997406,-0.74998016,0.12996765,27.90007324,3.64903507
314,0.85999878,-0.74998016,0.12996765,27.90007324,3.64903507
315,0.86997406,-0.74998016,0.13996857,28.10001679,3.67602564
316,0.86997406,-0.74998016,0.12996765,27.90007324,3.64903507
317,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
318,0.86997406,-0.74998016,0.12996765,27.90007324,3.64903507
319,0.86997406,-0.75999878,0.11996673,27.90007324,3.64903507
320,0.86997406,-0.74998016,0.12996765,28.10001679,3.64903507
321,0.86997406,-0.75999878,0.11996673,27.90007324,3.64903507
322,0.86997406,-0.74998016,0.11996673,28.10001679,3.64300717
323,0.86997406,-0.74998016,0.12996765,28.10001679,3.64300717
324,0.86997406,-0.75999878,0.12996765,28.10001679,3.64300717
325,0.86997406,-0.74998016,0.11996673,28.10001679,3.64903507
326,0.85999878,-0.75999878,0.11996673,28.10001679,3.64903507
327,0.86997406,-0.75999878,0.11996673,28.10001679,3.64903507
328,0.85999878,-0.75999878,0.11996673,27.90007324,3.64903507
329,0.86997406,-0.75999878,0.11996673,28.10001679,3.64903507
330,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
331,0.86997406,-0.75999878,0.11996673,27.90007324,3.64903507
332,0.85999878,-0.75999878,0.11996673,28.10001679,3.64903507
333,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
334,0.86997406,-0.74998016,0.12996765,28.10001679,3.64903507
335,0.86997406,-0.75999878,0.12996765,27.90007324,3.64300717
336,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
337,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
338,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
339,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
340,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
341,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
342,0.86997406,-0.75999878,0.11996673,28.10001679,3.64300717
343,0.86997406,-0.75999878,0.12996765,28.10001679,3.64300717
344,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
345,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
346,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
347,0.86997406,-0.75999878,0.12996765,28.30006561,3.64300717
348,0.85999878,-0.75999878,0.11996673,28.30006561,3.64903507
349,0.86997406,-0.75999878,0.11996673,28.30006561,3.64903507
350,0.85999878,-0.75999878,0.12996765,28.30006561,3.64903507
351,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
352,0.86997406,-0.75999878,0.12996765,28.10001679,3.64903507
353,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
354,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
355,0.85999878,-0.74998016,0.13996857,28.10001679,3.67008771
356,0.85999878,-0.75999878,0.13996857,28.10001679,3.64903507
357,0.85999878,-0.75999878,0.13996857,28.10001679,3.64903507
358,0.86997406,-0.75999878,0.13996857,28.10001679,3.64903507
359,0.85999878,-0.74998016,0.12996765,28.10001679,3.67602564
360,0.85999878,-0.74998016,0.13996857,28.10001679,3.64903507
361,0.85999878,-0.74998016,0.12996765,28.10001679,3.67602564
362,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
363,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
364,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
365,0.86997406,-0.74998016,0.12996765,28.10001679,3.67602564
366,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
367,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
368,0.85999878,-0.75999878,0.12996765,28.10001679,3.67008771
369,0.86997406,-0.74998016,0.12996765,28.10001679,3.64903507
370,0.85999878,-0.75999878,0.12996765,28.10001679,3.67602564
371,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
372,0.86997406,-0.75999878,0.13996857,28.30006561,3.64903507
373,0.85999878,-0.75999878,0.12996765,28.30006561,3.64903507
374,0.85999878,-0.75999878,0.13996857,28.10001679,3.67602564
375,0.86997406,-0.75999878,0.13996857,28.30006561,3.64903507
376,0.85999878,-0.75999878,0.13996857,28.10001679,3.67602564
377,0.85999878,-0.75999878,0.13996857,28.30006561,3.64903507
378,0.85999878,-0.75999878,0.12996765,28.30006561,3.64903507
379,0.86997406,-0.75999878,0.14996948,28.10001679,3.67602564
380,0.84998749,-0.75999878,0.13996857,28.30006561,3.67602564
381,0.85999878,-0.75999878,0.13996857,28.10001679,3.67602564
382,0.85999878,-0.74998016,0.13996857,28.30006561,3.67602564
383,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
384,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
385,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
386,0.85999878,-0.75999878,0.13996857,28.10001679,3.67602564
387,0.85999878,-0.75999878,0.13996857,28.10001679,3.64903507
388,0.85999878,-0.75999878,0.12996765,28.10001679,3.64903507
389,0.85999878,-0.75999878,0.13996857,28.10001679,3.67602564
390,0.85999878,-0.75999878,0.12996765,28.30006561,3.67602564
391,0.85999878,-0.76998199,0.12996765,28.10001679,3.67602564
392,0.85999878,-0.75999878,0.12996765,28.30006561,3.64903507
393,0.85999878,-0.75999878,0.12996765,28.30006561,3.67602564
394,0.86997406,-0.75999878,0.12996765,28.10001679,3.67602564
395,0.85999878,-0.75999878,0.12996765,28.30006561,3.64903507
396,0.84998749,-0.75999878,0.12996765,28.30006561,3.67602564
397,0.85999878,-0.74998016,0.12996765,28.30006561,3.67602564
398,0.85999878,-0.75999878,0.12996765,28.30006561,3.67602564
399,0.85999878,-0.75999878,0.12996765,28.30006561,3.67602564
400,0.85999878,-0.76998199,0.13996857,28.30006561,3.67602564
401,0.84998749,-0.75999878,0.12996765,28.30006561,3.67602564
402,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
403,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
404,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
405,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
406,0.84998749,-0.75999878,0.13996857,28.30006561,3.67602564
407,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
408,0.84998749,-0.75999878,0.13996857,28.30006561,3.67602564
409,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
410,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
411,0.85999878,-0.75999878,0.14996948,28.30006561,3.67602564
412,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
413,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
414,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
415,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
416,0.84998749,-0.75999878,0.13996857,28.30006561,3.67602564
417,0.84998749,-0.75999878,0.13996857,28.30006561,3.67602564
418,0.85999878,-0.75999878,0.13996857,28.30006561,3.67602564
419,0.85999878,-0.75999878,0.12996765,28.30006561,3.67602564
